launch_speed,launch_angle,events,bb_type
79.5,76,field_out,popup
67.1,-16,field_out,ground_ball
94.5,69,field_out,popup
101.8,-9,single,ground_ball
93.9,41,field_out,fly_ball
103.3,5,single,ground_ball
61.6,29,single,fly_ball
97.1,33,field_out,fly_ball
74.2,-42,single,ground_ball
104.8,12,single,line_drive
106.6,23,home_run,line_drive
87.1,19,single,line_drive
96.9,-30,force_out,ground_ball
88.5,23,single,line_drive
98.2,7,field_out,ground_ball
25.4,-30,sac_bunt,ground_ball
94.6,34,field_out,fly_ball
94,16,double,line_drive
73.1,76,field_out,popup
98.8,37,field_out,fly_ball
95.2,-6,field_out,ground_ball
99,29,field_out,line_drive
89.5,-21,single,ground_ball
95.6,29,field_out,fly_ball
95.7,61,field_out,popup
100.9,0,single,ground_ball
45.2,-2,field_out,ground_ball
72.8,25,single,line_drive
98.7,10,single,line_drive
97.9,10,field_out,line_drive
107.6,13,double,line_drive
114.1,0,single,ground_ball
74.2,24,field_out,line_drive
72.1,-6,field_out,ground_ball
90.2,49,field_out,fly_ball
96.5,21,field_out,line_drive
96.1,5,double,ground_ball
93.9,41,field_out,fly_ball
96.8,-9,grounded_into_double_play,ground_ball
96.7,62,field_out,popup
102.3,14,field_out,line_drive
99.3,-19,grounded_into_double_play,ground_ball
29.3,-40,fielders_choice_out,ground_ball
59.4,-38,field_out,ground_ball
100.1,-14,field_out,ground_ball
101.2,-14,field_out,ground_ball
79.2,83,field_out,popup
64.7,-37,field_out,ground_ball
78.9,60,field_out,popup
66.4,39,single,popup
71.4,-37,field_out,ground_ball
68.5,-35,field_error,ground_ball
62.3,10,field_out,ground_ball
104.2,16,field_out,line_drive
87.1,20,field_out,line_drive
32.2,-15,sac_bunt,ground_ball
102.1,17,double,line_drive
104,42,field_out,fly_ball
68.2,-9,field_out,ground_ball
70.7,9,field_out,ground_ball
96.8,37,field_out,fly_ball
99.5,39,field_out,fly_ball
89.1,15,single,line_drive
101.7,29,triple,line_drive
93.4,25,double,line_drive
80.1,21,single,line_drive
49.5,60,field_out,popup
86,-5,field_out,ground_ball
72.9,-69,field_out,ground_ball
69.5,-31,field_out,ground_ball
73.4,21,single,line_drive
69.3,-20,field_error,ground_ball
66.7,16,single,line_drive
91.3,59,field_out,popup
76.6,26,single,line_drive
107.8,25,home_run,line_drive
100.4,32,home_run,fly_ball
69.6,22,single,line_drive
97.8,5,field_out,ground_ball
91.4,-34,grounded_into_double_play,ground_ball
89.8,-5,field_out,ground_ball
63.6,43,field_out,popup
84.3,77,field_out,popup
98.3,40,home_run,fly_ball
96.6,32,field_out,fly_ball
93.1,28,field_out,fly_ball
99.7,12,double,line_drive
87.2,-16,field_out,ground_ball
100.1,3,field_out,line_drive
90.9,13,single,line_drive
61.4,-1,single,ground_ball
64.1,73,field_out,popup
73.2,-23,single,ground_ball
86.4,36,field_out,fly_ball
87.2,70,field_out,popup
111.1,25,home_run,line_drive
96.9,-25,field_out,ground_ball
56.7,-30,field_out,ground_ball
96.7,34,field_out,fly_ball
93.4,79,field_out,popup
84.7,-17,single,ground_ball
108.2,-6,single,ground_ball
115.5,7,single,line_drive
97.3,17,field_out,line_drive
88.4,66,field_out,popup
102.2,14,single,line_drive
99.6,43,field_out,fly_ball
93.2,70,field_out,popup
92.9,-17,field_error,ground_ball
90,31,field_out,fly_ball
70.1,-4,field_out,ground_ball
106.1,-2,field_out,ground_ball
99.9,21,double,line_drive
93.2,51,field_out,fly_ball
79.9,32,field_out,fly_ball
88.9,13,single,line_drive
102.2,7,field_out,line_drive
91.9,-11,field_out,ground_ball
105.9,20,double,line_drive
78.8,9,single,ground_ball
92.9,7,field_out,line_drive
85.2,-22,field_out,ground_ball
102.4,22,field_out,line_drive
99.4,-17,field_out,ground_ball
96.5,11,single,line_drive
88.2,23,single,line_drive
93.1,-13,field_out,ground_ball
100.4,-9,single,ground_ball
72.9,39,single,fly_ball
101.8,18,triple,line_drive
90.2,68,field_out,popup
100.8,12,single,line_drive
67.3,-31,field_out,ground_ball
88.9,-14,field_out,ground_ball
69.1,-3,single,ground_ball
43.7,-26,single,ground_ball
96.5,12,single,line_drive
68.4,-7,field_out,ground_ball
85.2,38,field_out,fly_ball
92.3,71,field_out,popup
71.5,70,field_out,popup
70.8,31,single,fly_ball
91.5,-21,field_out,ground_ball
100.3,-3,field_out,ground_ball
102.7,30,field_out,line_drive
67.1,-32,force_out,ground_ball
96.6,14,single,line_drive
68.8,53,field_out,popup
73.3,8,field_out,ground_ball
86.1,37,field_out,fly_ball
84.4,35,field_out,fly_ball
82.8,-24,grounded_into_double_play,ground_ball
92.5,4,field_out,ground_ball
92.9,56,field_out,fly_ball
88.9,44,field_out,fly_ball
93,26,field_out,line_drive
61.2,46,field_out,popup
56.8,-15,grounded_into_double_play,ground_ball
91.7,-31,field_error,ground_ball
108.4,11,single,line_drive
88.4,73,field_out,popup
95.7,13,single,line_drive
94,16,triple,line_drive
100.4,41,field_out,fly_ball
90.3,-17,field_out,ground_ball
97.5,36,home_run,fly_ball
111.1,30,home_run,line_drive
94.1,-2,single,ground_ball
71.5,3,grounded_into_double_play,ground_ball
104.8,24,home_run,line_drive
91.5,32,double,fly_ball
99.1,25,field_out,line_drive
91.4,-20,field_out,ground_ball
84.1,-5,field_out,ground_ball
93.8,18,double_play,line_drive
95.1,18,field_out,line_drive
78.4,-14,field_out,ground_ball
88.3,4,field_out,ground_ball
70.5,-28,field_out,ground_ball
90.7,39,field_out,fly_ball
73.5,7,single,ground_ball
87.8,29,double,line_drive
103.3,-1,single,ground_ball
72.2,18,single,line_drive
84.9,75,field_out,popup
80.2,20,double_play,line_drive
104.5,31,home_run,fly_ball
75.6,-8,field_out,ground_ball
100,19,field_out,line_drive
102.6,31,field_out,fly_ball
95.6,24,double,line_drive
92,64,field_out,popup
99.8,-7,single,ground_ball
95.2,-15,field_out,ground_ball
103.7,-7,field_out,ground_ball
89.7,47,field_out,fly_ball
92.1,4,field_out,ground_ball
102,11,single,line_drive
95.6,-21,grounded_into_double_play,ground_ball
87.3,31,field_out,fly_ball
76,-1,force_out,ground_ball
93.1,-22,field_out,ground_ball
82.3,-6,field_out,ground_ball
68.1,-22,field_out,ground_ball
82,10,field_out,line_drive
59.2,-6,field_out,ground_ball
82.8,-1,grounded_into_double_play,ground_ball
79.9,30,field_out,line_drive
89.3,41,field_out,fly_ball
93.6,9,field_out,ground_ball
72.6,-81,single,ground_ball
99.5,-2,field_out,ground_ball
86.6,15,single,line_drive
89.5,17,single,line_drive
78,12,field_out,ground_ball
60.5,-79,field_out,ground_ball
96,-21,field_out,ground_ball
57.7,-25,field_error,ground_ball
89.4,61,field_out,popup
99.9,13,single,line_drive
88.7,8,double,ground_ball
90.8,29,field_out,line_drive
95,17,single,line_drive
92.9,21,single,line_drive
89.2,16,single,line_drive
73.7,22,single,line_drive
99,29,home_run,line_drive
93.2,-6,field_out,ground_ball
105.3,34,home_run,fly_ball
77.3,4,field_out,ground_ball
92.6,20,field_out,line_drive
75.8,33,single,fly_ball
11.8,-28,single,ground_ball
88.5,19,field_out,line_drive
73.9,26,single,fly_ball
98.4,36,field_out,fly_ball
85.6,42,field_out,fly_ball
91.1,25,field_out,line_drive
82,25,field_out,line_drive
101.5,-43,field_out,ground_ball
104,23,home_run,line_drive
98.5,34,home_run,line_drive
101.2,18,single,line_drive
79.4,-27,field_out,ground_ball
77.1,65,field_out,popup
104.1,30,home_run,fly_ball
109.2,9,single,line_drive
102.7,21,double,line_drive
81.3,61,field_out,popup
104.8,21,double,line_drive
99.9,-6,single,ground_ball
84.4,31,field_out,fly_ball
99.8,46,sac_fly,fly_ball
107.1,23,home_run,fly_ball
96,-5,grounded_into_double_play,ground_ball
90.3,28,field_out,fly_ball
100,24,double,line_drive
75.4,28,field_out,line_drive
81,4,field_out,ground_ball
64.4,9,field_out,ground_ball
90.7,-3,single,ground_ball
70.7,-2,field_out,ground_ball
96.7,24,double,line_drive
81.4,-23,field_out,ground_ball
84.3,45,field_out,fly_ball
84.7,78,field_out,popup
93.5,51,field_out,fly_ball
87.7,31,field_out,fly_ball
99.9,25,double,line_drive
95.1,33,field_out,fly_ball
89.9,-29,field_out,ground_ball
84.3,88,field_out,popup
60.1,-1,field_out,ground_ball
75.8,71,field_out,popup
86.5,-9,field_out,ground_ball
100.5,21,double,line_drive
102.5,28,triple,line_drive
93.6,-25,field_out,ground_ball
114.1,25,home_run,line_drive
87.3,45,field_out,fly_ball
85.1,72,field_out,popup
40.6,-8,field_out,ground_ball
69.1,4,field_out,ground_ball
84.1,45,field_out,fly_ball
89.5,10,single,line_drive
112.1,28,home_run,line_drive
99.4,36,home_run,fly_ball
102,5,field_out,line_drive
101,36,field_out,fly_ball
90.8,43,field_out,fly_ball
43,-4,field_out,ground_ball
101.3,3,grounded_into_double_play,ground_ball
85.9,68,field_out,popup
78.6,-39,grounded_into_double_play,ground_ball
87.6,2,single,ground_ball
67.8,-23,grounded_into_double_play,ground_ball
100.5,-7,field_out,ground_ball
101.5,35,field_out,fly_ball
98,0,grounded_into_double_play,ground_ball
105.2,16,double,line_drive
47.1,42,field_out,popup
88.9,19,single,line_drive
85.6,-13,fielders_choice_out,ground_ball
101.9,16,field_out,line_drive
106.5,1,field_out,ground_ball
88.7,-10,field_out,ground_ball
104.9,36,home_run,fly_ball
64.2,-5,field_out,ground_ball
105.6,0,single,ground_ball
89.3,-36,field_error,ground_ball
89.1,23,double,line_drive
74.8,19,single,line_drive
67.9,30,single,fly_ball
66.1,60,field_out,popup
92.4,12,single,line_drive
99.9,27,home_run,line_drive
78.3,-51,field_out,ground_ball
75.7,63,field_out,popup
95.7,-11,field_out,ground_ball
94.1,-3,field_out,ground_ball
83.1,-16,field_out,ground_ball
94.1,16,single,line_drive
114.7,20,double,line_drive
96.6,28,field_out,line_drive
93,0,force_out,ground_ball
77.8,-17,field_out,ground_ball
90.2,-5,single,ground_ball
99.5,8,field_out,ground_ball
97.6,28,field_out,line_drive
82.8,13,field_out,line_drive
68.7,87,field_out,popup
95.5,5,double,ground_ball
52.7,24,field_out,line_drive
98,5,field_out,ground_ball
100.1,18,field_out,line_drive
98.1,35,field_out,fly_ball
111,4,field_out,ground_ball
88.2,30,field_out,fly_ball
106.5,18,double,line_drive
93.2,22,field_out,line_drive
103.6,28,home_run,line_drive
83.6,-19,field_out,ground_ball
97.1,22,field_out,line_drive
70.1,-57,field_error,ground_ball
97.3,0,single,ground_ball
103,25,home_run,line_drive
84.5,9,field_out,line_drive
100.4,16,field_out,line_drive
103.5,27,home_run,line_drive
92.8,-33,field_out,ground_ball
98,28,home_run,line_drive
95,10,field_out,line_drive
103.5,1,field_out,ground_ball
49.4,37,field_out,popup
87,23,single,line_drive
93.8,27,double,line_drive
84.4,-16,field_out,ground_ball
104.3,-3,single,ground_ball
65.6,52,field_out,popup
103.7,-11,field_out,ground_ball
87.9,4,field_out,ground_ball
97.1,19,field_out,line_drive
98.3,-31,force_out,ground_ball
75.5,-3,field_out,ground_ball
28.9,-50,field_out,ground_ball
49.6,-23,field_out,ground_ball
87.5,-2,single,ground_ball
67.4,24,single,line_drive
56.2,1,field_out,ground_ball
72,29,single,fly_ball
66.7,-47,field_out,ground_ball
83.3,22,field_out,line_drive
48.2,-4,field_out,ground_ball
91.6,33,field_out,fly_ball
95.5,-1,grounded_into_double_play,ground_ball
67,73,field_out,popup
74.6,22,single,line_drive
98.7,-4,field_out,ground_ball
100.7,13,single,line_drive
108.7,15,double,line_drive
82.6,48,field_out,fly_ball
97.8,-14,field_out,ground_ball
101.6,10,double,line_drive
67.1,-49,field_out,ground_ball
92,80,field_out,popup
86.1,74,field_out,popup
84.2,-1,force_out,ground_ball
73.2,-4,grounded_into_double_play,ground_ball
77.1,8,field_out,ground_ball
80.7,-10,force_out,ground_ball
100.6,-8,single,ground_ball
73.8,-2,grounded_into_double_play,ground_ball
48.1,-68,field_out,ground_ball
73.5,14,field_out,line_drive
93.2,4,field_out,ground_ball
75,-64,field_out,ground_ball
101.1,17,field_out,line_drive
93.3,23,field_out,fly_ball
95.2,15,single,line_drive
66.6,-47,grounded_into_double_play,ground_ball
81.7,-26,field_out,ground_ball
42,-46,single,ground_ball
79.3,57,field_out,popup
97.7,2,field_out,ground_ball
82.5,49,field_out,fly_ball
33.6,-21,field_out,ground_ball
63.4,10,field_out,ground_ball
84.5,14,field_out,line_drive
34.9,66,field_out,popup
78.1,18,single,line_drive
94.6,6,single,ground_ball
73.6,40,field_out,fly_ball
71,-9,single,ground_ball
96.1,32,field_out,fly_ball
47.1,-51,single,ground_ball
97.4,40,field_out,fly_ball
94.1,-31,field_out,ground_ball
93.9,-2,force_out,ground_ball
78.7,13,single,line_drive
101.6,13,double,line_drive
103.6,10,field_out,line_drive
67.4,-2,field_error,ground_ball
57,-7,single,ground_ball
72.4,63,field_out,popup
70.7,27,single,fly_ball
103.7,12,single,line_drive
82.1,6,field_out,ground_ball
51.9,7,field_out,ground_ball
98.2,14,field_out,line_drive
90,-4,grounded_into_double_play,ground_ball
71.4,32,double_play,fly_ball
98,16,double,line_drive
104.5,24,double,fly_ball
94.1,-7,field_out,ground_ball
91.5,33,home_run,fly_ball
103.5,20,double,line_drive
63.9,28,single,fly_ball
94.5,40,field_out,fly_ball
81.9,13,field_out,line_drive
103.1,-11,single,ground_ball
86.6,-2,field_out,ground_ball
79.4,-5,field_out,ground_ball
98.1,-25,field_out,ground_ball
96,34,field_out,fly_ball
72.3,-4,field_error,ground_ball
89.1,38,field_out,fly_ball
95.1,-5,field_out,ground_ball
85.8,27,field_out,line_drive
92.1,-4,field_out,ground_ball
107.5,12,single,line_drive
81.8,13,single,line_drive
105.7,38,home_run,fly_ball
98.2,28,field_out,line_drive
73.6,7,field_out,ground_ball
73.1,-26,force_out,ground_ball
96.6,44,field_out,fly_ball
101.4,3,field_out,ground_ball
109.3,31,home_run,fly_ball
84.8,14,single,line_drive
106.8,37,home_run,fly_ball
91.1,-11,field_out,ground_ball
103.9,23,home_run,line_drive
96.2,14,double,line_drive
79.4,-46,field_out,ground_ball
91.4,22,field_out,line_drive
100.9,-4,field_out,ground_ball
71.9,1,force_out,ground_ball
76.4,41,field_out,fly_ball
99.1,39,field_out,fly_ball
66.8,3,field_out,ground_ball
89.4,22,triple,line_drive
97.2,37,field_out,fly_ball
95.2,20,double,line_drive
94.3,-22,force_out,ground_ball
106.2,31,home_run,fly_ball
105.9,14,field_out,line_drive
101.8,-11,field_out,ground_ball
79.2,52,field_out,fly_ball
89.7,-7,double_play,ground_ball
95.9,-10,single,ground_ball
34.2,-14,sac_bunt,ground_ball
100.5,-4,field_out,ground_ball
91.3,-13,field_out,ground_ball
101.5,5,single,ground_ball
104.8,5,field_out,ground_ball
91.9,0,single,ground_ball
78.9,11,single,line_drive
82.5,12,single,line_drive
99.8,-10,force_out,ground_ball
75.3,16,single,line_drive
107.1,0,grounded_into_double_play,ground_ball
94.6,5,grounded_into_double_play,ground_ball
102.2,29,home_run,fly_ball
81.5,1,single,ground_ball
93.7,14,single,line_drive
93.9,30,field_out,fly_ball
92,31,field_out,fly_ball
100.6,22,double,line_drive
96.8,13,single,line_drive
98.4,-11,field_out,ground_ball
108.8,14,double,line_drive
94.6,4,field_out,ground_ball
75.9,30,field_out,line_drive
90.9,16,single,line_drive
32.1,-14,sac_bunt,ground_ball
70.1,-24,single,ground_ball
59.5,-59,field_out,ground_ball
41.4,-69,single,ground_ball
100.4,22,double,line_drive
100.9,-9,field_out,ground_ball
102.5,1,single,ground_ball
77.9,39,field_out,fly_ball
96.1,-9,field_out,ground_ball
69.8,-43,grounded_into_double_play,ground_ball
86.8,25,double,line_drive
68.8,33,single,fly_ball
92.9,38,double_play,fly_ball
102.8,7,single,line_drive
88.4,21,field_out,line_drive
75.8,73,field_out,popup
107,31,home_run,fly_ball
75.7,49,field_out,fly_ball
88.4,31,field_out,fly_ball
103.5,20,field_out,fly_ball
96.1,32,field_out,fly_ball
74.5,-2,force_out,ground_ball
79.2,83,field_out,popup
85.4,-35,field_out,ground_ball
99.6,37,field_out,fly_ball
68.4,-4,field_out,ground_ball
89.9,14,single,line_drive
87.6,69,field_out,popup
70.9,-24,field_out,ground_ball
100.8,19,double,line_drive
83.4,47,field_out,fly_ball
80,19,single,line_drive
87.9,-20,field_out,ground_ball
100.2,23,double,fly_ball
47.2,-70,field_out,ground_ball
105.3,9,single,line_drive
90.2,14,double,line_drive
77.6,-10,field_out,ground_ball
88.5,11,double,line_drive
94.1,16,single,line_drive
83.6,11,single,line_drive
59.9,-4,double,ground_ball
84.1,38,field_out,fly_ball
87.4,-25,field_out,ground_ball
88.5,30,field_out,line_drive
105.7,16,single,line_drive
100.2,29,field_out,line_drive
83.7,43,field_out,fly_ball
55,28,field_out,line_drive
88.7,38,sac_fly,fly_ball
94.6,59,field_out,fly_ball
108.5,4,single,ground_ball
99,35,field_out,fly_ball
94.7,15,triple,line_drive
106.3,0,field_out,ground_ball
74.1,-37,single,ground_ball
98.5,15,single,line_drive
78.4,19,single,line_drive
81,51,field_out,popup
95.7,28,double,line_drive
57.5,45,field_out,popup
86.6,-2,field_out,ground_ball
100.9,44,field_out,fly_ball
87.7,15,single,line_drive
92.3,18,double,line_drive
101.7,-11,field_out,ground_ball
80.3,17,single,line_drive
90.7,23,field_out,line_drive
95.7,42,field_out,fly_ball
40.1,-41,single,ground_ball
89.1,-4,field_out,ground_ball
87,28,field_out,line_drive
98,17,field_out,line_drive
72.5,7,field_out,ground_ball
103.1,-24,field_out,ground_ball
97.4,-22,field_out,ground_ball
75.9,43,field_out,fly_ball
103.9,-3,field_out,ground_ball
76.6,9,field_out,ground_ball
94.8,47,field_out,fly_ball
92,40,field_out,fly_ball
106.9,0,field_out,ground_ball
94.4,5,single,ground_ball
89.2,-26,field_out,ground_ball
86.1,16,single,line_drive
86.1,32,field_out,fly_ball
84.4,34,field_out,fly_ball
88.7,-15,grounded_into_double_play,ground_ball
93.5,-8,field_out,ground_ball
98.2,23,field_out,line_drive
94.8,19,field_out,line_drive
108.7,13,single,line_drive
91,44,field_out,fly_ball
95.9,7,field_out,line_drive
97.8,44,field_out,fly_ball
64.4,2,field_out,ground_ball
102.1,-12,field_out,ground_ball
71.9,37,field_out,fly_ball
83.4,46,field_out,fly_ball
100,14,field_out,line_drive
102.4,20,field_out,line_drive
84.9,11,field_out,ground_ball
87.9,67,field_out,popup
79.4,-22,field_out,ground_ball
104.2,23,home_run,line_drive
96.6,-2,force_out,ground_ball
64.5,12,force_out,ground_ball
88.1,-28,field_out,ground_ball
89,-6,field_out,ground_ball
62.8,-20,field_out,ground_ball
96.5,1,single,ground_ball
113.3,20,single,line_drive
99,29,triple,line_drive
100.8,2,double,ground_ball
99.1,14,single,line_drive
76.9,-16,field_out,ground_ball
69.6,27,single,fly_ball
95.9,-10,grounded_into_double_play,ground_ball
77.1,-12,field_out,ground_ball
96.4,4,single,ground_ball
61.4,-23,field_error,ground_ball
104.3,-1,field_out,ground_ball
86.3,45,field_out,fly_ball
91.2,30,sac_fly,line_drive
87.7,-4,field_out,ground_ball
99.3,6,field_out,line_drive
60.2,40,field_out,popup
82.9,-14,single,ground_ball
69.5,-5,force_out,ground_ball
94.9,-1,single,ground_ball
81,52,field_out,fly_ball
81.3,-37,field_out,ground_ball
83.9,25,double,line_drive
101.3,23,field_out,line_drive
112.2,13,double,line_drive
73.5,0,grounded_into_double_play,ground_ball
97.7,-5,single,ground_ball
110.7,25,home_run,line_drive
100.8,41,field_out,fly_ball
106.2,12,single,line_drive
94.5,-7,single,ground_ball
86.7,-4,field_out,ground_ball
84.2,-7,force_out,ground_ball
96.4,25,field_out,line_drive
82.4,5,field_out,ground_ball
109,-1,field_out,ground_ball
85.1,-18,single,ground_ball
102.4,31,home_run,fly_ball
47.6,5,field_out,ground_ball
105.8,20,field_out,line_drive
98.7,22,double,line_drive
98.1,26,home_run,line_drive
90,8,single,ground_ball
85,38,sac_fly,fly_ball
104,-30,field_out,ground_ball
97.4,17,field_out,line_drive
107.5,11,double,line_drive
60.8,5,field_out,ground_ball
97.2,11,single,line_drive
79.4,17,double,line_drive
76.8,12,single,line_drive
94,2,field_out,ground_ball
100.9,35,home_run,fly_ball
93.8,-30,field_out,ground_ball
76.4,75,field_out,popup
